,link,title,authors,metrics,received,accepted,published_online,under_review,pub_year,pub_month
874,https://doi.org/10.1287/mnsc.2023.4807,Avoiding Peer Information and Its Effects on Charity Crowdfunding: A Field Experiment,"
Tat Y. Chan , Li Liao, Xiumin Martin , Zhengwei Wang","Downloaded 675 times in the past 12 months
Cited 12 times",2022-03-09,2022-09-27,2023-05-23,202,2023,5
875,https://doi.org/10.1287/mnsc.2023.4808,Work Style Diversity and Diffusion Within and Across Organizations: Evidence from Soviet-Style Hockey,"Francesco Amodio , Sam Hoey, Jeremy Schneider","Downloaded 338 times in the past 12 months
Cited 2 times",2022-02-08,2023-02-23,2023-06-01,380,2023,6
876,https://doi.org/10.1287/mnsc.2023.4810,Optimal Robust Policy for Feature-Based Newsvendor,"
Luhao Zhang , Jincheng Yang , Rui Gao","Downloaded 1,151 times in the past 12 months
Cited 28 times",2022-05-09,2022-10-13,2023-06-02,157,2023,6
877,https://doi.org/10.1287/mnsc.2023.4813,The Price of Safety: The Evolution of Municipal Bond Insurance Value,"Kimberly Cornaggia , John Hund, Giang Nguyen","Downloaded 413 times in the past 12 months
Cited 8 times",2020-05-19,2022-10-12,2023-07-04,876,2023,7
878,https://doi.org/10.1287/mnsc.2023.4811,Effort Peer Effects in Team Production: Evidence from Professional Football,"Danny Cohen-Zada , Itay Dayag, Naomi Gershoni ","Downloaded 562 times in the past 12 months
Cited 9 times",2021-03-03,2022-10-09,2023-06-07,585,2023,6
879,https://doi.org/10.1287/mnsc.2023.4812,Executive Compensation Limits and Executive Turnover,"Vikram Nanda , Sabatino (Dino) Silveri , Kun Wang , Le Zhao ","Downloaded 1,056 times in the past 12 months
Cited 15 times",2022-02-01,2022-10-11,2023-06-08,252,2023,6
880,https://doi.org/10.1287/mnsc.2023.4814,Does Social Interaction Spread Fear Among Institutional Investors? Evidence from Coronavirus Disease 2019,"Shiu-Yik Au , Ming Dong , Xinyao Zhou ","Downloaded 306 times in the past 12 months
Cited 9 times",2021-06-07,2022-10-12,2023-05-31,492,2023,5
881,https://doi.org/10.1287/mnsc.2023.4809,Intrafirm Knowledge Sharing in the Investment Research Industry,"Artur Hugon , An-Ping Lin , Stanimir Markov ","Downloaded 364 times in the past 12 months
Cited 4 times",2021-01-19,2022-09-29,2023-06-01,618,2023,6
882,https://doi.org/10.1287/mnsc.2023.4815,The Impact of Financial Stress on Workplace Harassment and Discrimination,Ayushi Narayan ,"Downloaded 290 times in the past 12 months
Cited 9 times",2022-02-28,2022-10-23,2023-05-30,237,2023,5
883,https://doi.org/10.1287/mnsc.2023.4818,Crowd-Judging on Two-Sided Platforms: An Analysis of In-Group Bias,"Alan P. Kwan , S. Alex Yang , Angela Huyue Zhang ","Downloaded 709 times in the past 12 months
Cited 11 times",2021-01-07,2022-10-29,2023-06-07,660,2023,6
884,https://doi.org/10.1287/mnsc.2023.4817,Direct and Spillover Effects of Quality Disclosure Regulation: Evidence from California Hospitals,"Aishwarrya Deore , Martin Holzhacker , Ranjani Krishnan ","Downloaded 674 times in the past 12 months
Cited 5 times",2021-07-28,2022-10-27,2023-05-31,456,2023,5
885,https://doi.org/10.1287/mnsc.2023.4816,Making the Grade (But Not Disclosing It): How Withholding Grades Affects Student Behavior and Employment,"Eric Floyd , Sorabh Tomar , Daniel J. Lee ","Downloaded 395 times in the past 12 months
Cited 2 times",2020-12-22,2022-10-22,2023-07-14,669,2023,7
887,https://doi.org/10.1287/mnsc.2023.4824,"AboutSections
Non-Bayesian Statistical Discrimination","Pol Campos-Mercade , Friederike Mengel ","Downloaded 414 times in the past 12 months
Cited 14 times",2022-08-13,2023-01-05,2023-05-31,145,2023,5
888,https://doi.org/10.1287/mnsc.2023.4820,Customers as Friendly Shareholders: Uncovering the Complex Mutual Fund-Broker Relationship,"Nitish Kumar , Yuehua Tang , Kelsey D. Wei 
Published Online:14 Jun 2023","Downloaded 352 times in the past 12 months
Cited 6 times",2021-12-07,2022-12-24,2023-06-14,382,2023,6
889,https://doi.org/10.1287/mnsc.2023.4821,"Electronic Payment Technology and Business Finance: A Randomized, Controlled Trial with Mobile Money","Patricio S. Dalton , Haki Pamuk, Ravindra Ramrattan, Burak Uras , Daan van Soest ","Downloaded 614 times in the past 12 months
Cited 15 times",2020-12-08,2022-11-23,2023-06-08,715,2023,6
890,https://doi.org/10.1287/mnsc.2023.4822,"The Irrelevance of Environmental, Social, and Governance Disclosure to Retail Investors","Austin Moss , James P. Naughton , Clare Wang","Downloaded 1,851 times in the past 12 months
Cited 79 times",2021-05-18,2023-01-08,2023-06-08,600,2023,6
891,https://doi.org/10.1287/mnsc.2023.4828,The Value of Personal Data in Internet Commerce: A High-Stakes Field Experiment on Data Regulation Policy,"Tianshu Sun , Zhe Yuan , Chunxiao Li, Kaifu Zhang, Jun Xu","Downloaded 2,070 times in the past 12 months
Cited 52 times",2020-06-19,2021-06-23,2023-06-08,369,2023,6
892,https://doi.org/10.1287/mnsc.2023.4826,Robust Combination Testing: Methods and Application to COVID-19 Detection,"Sanjay Jain , Jónas Oddur Jónasson , Jean Pauphilet , Kamalini Ramdas ","Downloaded 302 times in the past 12 months
Cited 11 times",2022-01-19,2023-01-23,2023-06-02,369,2023,6
893,https://doi.org/10.1287/mnsc.2023.4827,Curtailing Bank Loan and Loan Insurance Under Risk Regulations in Supply Chain Finance,"Wenli Wang, Gangshu (George) Cai ","Downloaded 1,282 times in the past 12 months
Cited 30 times",2020-12-31,2023-02-06,2023-06-09,767,2023,6
894,https://doi.org/10.1287/mnsc.2023.4758,Competition and Reputation in an Online Marketplace: Evidence from Airbnb,Michelangelo Rossi ,"Downloaded 850 times in the past 12 months
Cited 5 times",2021-06-18,2022-08-11,2023-04-17,419,2023,4
895,https://doi.org/10.1287/mnsc.2023.4780,Breaking it Down: Economic Consequences of Disaggregated Cost Disclosures,"Philip G. Berger, Jung Ho Choi , Sorabh Tomar ","Downloaded 798 times in the past 12 months
Cited 34 times",2021-04-09,2022-08-08,2023-05-05,486,2023,5
896,https://doi.org/10.1287/mnsc.2023.4748,Supermodularity in Two-Stage Distributionally Robust Optimization,"Daniel Zhuoyu Long , Jin Qi , Aiqi Zhang ","Downloaded 1,450 times in the past 12 months
Cited 25 times",2021-04-14,2022-12-18,2023-04-03,613,2023,4
897,https://doi.org/10.1287/mnsc.2023.4742,Comparative Statics of Disclosure Statements,"Anastasia Burkovskaya , Jian Li ","Downloaded 213 times in the past 12 months
Cited 0 times",2022-04-09,2023-02-10,2023-03-27,307,2023,3
898,https://doi.org/10.1287/mnsc.2023.4746,Product Quality and Information Sharing in the Presence of Reviews,"Dongwook Shin , Assaf Zeev","Downloaded 2,119 times in the past 12 months
Cited 36 times",2021-07-14,2022-10-23,2023-03-27,466,2023,3
900,https://doi.org/10.1287/mnsc.2023.4751,Bayesian Contextual Choices Under Imperfect Perception of Attributes,Junnan He,"Downloaded 628 times in the past 12 months
Cited 3 times",2022-06-07,2023-02-27,2023-03-30,265,2023,3
901,https://doi.org/10.1287/mnsc.2023.4753,Country Reputation and Corporate Activity,"Mehmet I. Canayaz , Alper Darendeli ","Downloaded 370 times in the past 12 months
Cited 4 times",2019-10-21,2022-05-31,2023-05-11,953,2023,5
902,"https://doi.org/10.1287/mnsc.2023.4754
",The Real Effects of Ratings Actions: Evidence from Corporate Asset Sales,"Dion Bongaerts , Frederik Schlingemann ","Downloaded 219 times in the past 12 months
Cited 6 times",2020-08-27,2022-06-28,2023-05-18,670,2023,5
903,https://doi.org/10.1287/mnsc.2023.4757,Marketplace Leakage,"Andrei Hagiu , Julian Wright","Downloaded 683 times in the past 12 months
Cited 18 times",2022-07-06,2023-03-14,2023-04-25,251,2023,4
904,"

https://doi.org/10.1287/mnsc.2023.4759",The Endowment Model and Modern Portfolio Theory,"Stephen G. Dimmock , Neng Wang , Jinqiang Yang","Downloaded 564 times in the past 12 months
Cited 11 times",2021-12-13,2022-08-18,2023-04-28,248,2023,4
905,https://doi.org/10.1287/mnsc.2023.4760,utomation Enables Specialization: Field Evidence,"Jie Gong , I. P. L. Png ","Downloaded 1,605 times in the past 12 months
Cited 9 times",2020-11-17,2022-08-01,2023-04-19,622,2023,4
906,https://doi.org/10.1287/mnsc.2023.4763,Consumer Time Budgets and Grocery Shopping Behavior,"Bart J. Bronnenberg , Tobias J. Klein , Yan Xu","Downloaded 628 times in the past 12 months
Cited 11 times",2020-05-02,2022-09-01,2023-04-27,852,2023,4
907,https://doi.org/10.1287/mnsc.2023.4762,Influence via Ethos: On the Persuasive Power of Reputation in Deliberation Online,"Emaad Manzoor , George H. Chen, Dokyun Lee , Michael D. Smith","Downloaded 933 times in the past 12 months
Cited 8 times",2020-05-31,2022-08-21,2023-05-08,812,2023,5
908,https://doi.org/10.1287/mnsc.2023.4764,The Role of Common Risk in the Effectiveness of Explicit Relative Performance Evaluation,Frances M. Tice,"Downloaded 325 times in the past 12 months
Cited 7 times",2022-03-06,2022-09-08,2023-05-12,186,2023,5
909,https://doi.org/10.1287/mnsc.2023.4766,Does Employee Happiness Have an Impact on Productivity?,"Clément S. Bellet , Jan-Emmanuel De Neve , George Ward","Downloaded 1,884 times in the past 12 months
Cited 87 times",2021-03-08,2022-08-21,2023-05-11,531,2023,5
910,https://doi.org/10.1287/mnsc.2023.4767,Smart Working: Work Flexibility Without Constraints,"Marta Angelici , Paola Profeta ","Downloaded 1,541 times in the past 12 months
Cited 93 times",2021-05-26,2022-11-19,2023-05-05,542,2023,5
911,https://doi.org/10.1287/mnsc.2023.4768,Testing Pricing Errors of Models with Latent Factors and Firm Characteristics as Covariances,"Chu Zhang 
","Downloaded 402 times in the past 12 months
Cited 2 times",2021-08-03,2022-10-09,2023-05-11,432,2023,5
912,"https://doi.org/10.1287/mnsc.2023.4770
Abstract",Unintended Consequences of Advances in Matching Technologies: Information Revelation and Strategic Participation on Gig-Economy Platforms,"Yi Liu , Bowen Lou , Xinyi Zhao, Xinxin Li ","Downloaded 1,337 times in the past 12 months
Cited 18 times",2021-07-01,2023-03-12,2023-04-25,619,2023,4
913,https://doi.org/10.1287/mnsc.2023.4771,Pricing for the Stars: Dynamic Pricing in the Presence of Rating Systems,"Christoph Carnehl , André Stenzel , Peter Schmidt","Downloaded 881 times in the past 12 months
Cited 15 time",2020-07-06,2023-03-14,2023-05-16,981,2023,5
914,https://doi.org/10.1287/mnsc.2023.4772,Sharing Sequentially Triggered Losses: Automated Conflict Resolution Through Smart Contracts,"Jens Gudmundsson , Jens Leth Hougaard, Chiu Yu Ko ","Downloaded 425 times in the past 12 months
Cited 7 times",2022-12-12,2023-03-29,2023-04-28,107,2023,4
916,https://doi.org/10.1287/mnsc.2023.4779,Credit Ratings and the Hold-Up Problem in the Loan Market,"Christophe Cahn , Mattia Girotti , Federica Salvadè","Downloaded 320 times in the past 12 months
Cited 7 times",2021-12-03,2022-07-30,2023-05-08,239,2023,5
917,https://doi.org/10.1287/mnsc.2023.4785,The Information in Hedge Fund Option Holdings,"Amber Anand, Jian Hua, Andy Pucket","Downloaded 227 times in the past 12 months
Cited 1 times",2021-08-09,2022-08-11,2023-05-09,367,2023,5
918,https://doi.org/10.1287/mnsc.2023.4777,"Where to Cut the Long Tail? The Value of Carrying Inventory in Online Retail
","Christoph Baldauf , Fredrik Eng-Larsson , Olov Isaksson ","Downloaded 457 times in the past 12 months
Cited 4 times",2019-06-07,2022-07-15,2023-05-04,1134,2023,5
919,https://doi.org/10.1287/mnsc.2023.4784,A One-Factor Model of Corporate Bond Premia,"Redouane Elkamhi, Chanik Jo , Yoshio Nozawa","Downloaded 393 times in the past 12 months
Cited 16 times",2021-10-01,2022-08-31,2023-05-16,334,2023,5
920,https://doi.org/10.1287/mnsc.2023.4775,Forward to the Past: Short-Term Effects of the Rent Freeze in Berlin,"Anja M. Hahn , Konstantin A. Kholodilin , Sofie R. Waltl , Marco Fongoni","Downloaded 3,874 times in the past 12 months
Cited 6 times",2022-03-08,2022-09-03,2023-05-22,179,2023,5
921,https://doi.org/10.1287/mnsc.2023.4783,The Influence of Short Selling on Negative Press Coverage of Firms,"Robert Bushman , Jedson Pinto ","Downloaded 808 times in the past 12 months
Cited 29 times",2020-09-19,2022-08-25,2023-05-05,705,2023,5
922,https://doi.org/10.1287/mnsc.2023.4778,Digesting FOREXS: Information Transmission Across Asset Classes and Return Predictability,"Joon Woo Bae , Zhi Da , Virgilio Zurita ","Downloaded 214 times in the past 12 months
Cited 1 times",2021-12-15,2022-07-24,2023-06-02,221,2023,6
923,https://doi.org/10.1287/mnsc.2023.4787,How Do Interest-Only Mortgages Affect Consumption and Saving over the Life Cycle?,"Linda Sandris Larsen , Claus Munk , Rikke Sejer Nielsen, Jesper Rangvid","Downloaded 218 times in the past 12 months
Cited 4 times",2020-04-23,2023-01-12,2023-05-18,994,2023,5
924,https://doi.org/10.1287/mnsc.2023.4787,How Do Interest-Only Mortgages Affect Consumption and Saving over the Life Cycle?,"Linda Sandris Larsen , Claus Munk , Rikke Sejer Nielsen, Jesper Rangvid","Downloaded 218 times in the past 12 months
Cited 4 time",2020-04-23,2023-01-12,2023-05-18,994,2023,5
925,https://doi.org/10.1287/mnsc.2023.4792,Quality Strategies in Network Markets,Lester T. Chan,"Downloaded 414 times in the past 12 months
Cited 6 times",2022-07-06,2023-04-04,2023-05-11,272,2023,5
926,https://doi.org/10.1287/mnsc.2023.00379,Digital Engagement Practices in Mobile Trading: The Impact of Color and Swiping to Trade on Investor Decisions,"Stephanie M. Grant , Jessen L. Hobson , Roshan K. Sinha ","Downloaded 430 times in the past 12 months
Cited 3 times",2022-06-21,2023-07-28,2023-11-08,402,2023,11
927,https://doi.org/10.1287/mnsc.2023.4727,Learning from Their Daughters: Family Exposure to Gender Disparity and Female Representation in Male-Led Ventures,"Zhiyan Wu , Lucia Naldi , Karl Wennberg , Timur Uman ","Downloaded 1,538 times in the past 12 months
Cited 15 times",2021-05-21,2022-09-16,2023-03-23,483,2023,3
928,https://doi.org/10.1287/mnsc.2023.4693,Cashflow Timing vs. Discount-Rate Timing: An Examination of Mutual Fund Market-Timing Skills,"Chunhua Lan , Russ Wermers ","Downloaded 303 times in the past 12 months
Cited 4 times",2019-10-26,2022-04-01,2023-02-16,888,2023,2
930,https://doi.org/10.1287/mnsc.2023.4699,Do Differences in Analyst Quality Matter for Investors Relying on Consensus Information?,"Roni Michaely , Amir Rubin , Dan Segal , Alexander Vedrashko","Downloaded 385 times in the past 12 months
Cited 2 times",2021-07-23,2022-06-27,2023-03-07,339,2023,3
931,https://doi.org/10.1287/mnsc.2023.4703,"High-Speed Internet, Financial Technology, and Banking","Angelo D’Andrea , Nicola Limodio ","Downloaded 919 times in the past 12 months
Cited 30 times",2021-11-05,2022-07-07,2023-02-17,244,2023,2
932,https://doi.org/10.1287/mnsc.2023.4706,Platform Governance in the Presence of Within-Complementor Interdependencies: Evidence from the Rideshare Industry,"Hyuck David Chung , Yue Maggie Zhou , Sendil Ethiraj ","Downloaded 1,218 times in the past 12 months
Cited 34 time",2021-05-26,2022-08-06,2023-02-23,437,2023,2
933,https://doi.org/10.1287/mnsc.2023.4710,The Effect of Managers on Systematic Risk,"Antoinette Schoar, Kelvin Yeung , Luo Zuo","Downloaded 519 times in the past 12 months
Cited 11 times",2021-04-24,2022-06-28,2023-02-21,430,2023,2
934,https://doi.org/10.1287/mnsc.2023.4711,Enforcement Waves and Spillovers,"Hae Mi Choi, Jonathan M. Karpoff , Xiaoxia Lou, Gerald S. Martin","Downloaded 457 times in the past 12 months
Cited 10 times",2019-09-16,2022-07-11,2023-03-01,1029,2023,3
935,https://doi.org/10.1287/mnsc.2023.4708,Financial Covenants and Fire Sales in Closed-End Funds,Shohini Kundu,"Downloaded 252 times in the past 12 months
Cited 6 times",2022-02-15,2022-10-18,2023-03-16,245,2023,3
936,https://doi.org/10.1287/mnsc.2023.4714,Labor Unemployment Risk and CEO Incentive Compensation,"Andrew Ellul , Cong Wang , Kuo Zhang ","Downloaded 788 times in the past 12 months
Cited 12 times",2019-07-08,2022-06-06,2023-03-09,1064,2023,3
937,https://doi.org/10.1287/mnsc.2023.4715,How Do Restrictions on High-Skilled Immigration Affect Offshoring? Evidence from the H-1B Program,Britta Glennon ,"Downloaded 6,082 times in the past 12 months
Cited 34 times",2021-02-04,2022-06-27,2023-03-15,508,2023,3
938,https://doi.org/10.1287/mnsc.2023.4713,Predicting Bond Return Predictability,"Daniel Borup , Jonas N. Eriksen , Mads M. Kjær , Martin Thyrsgaard","Downloaded 630 times in the past 12 months
Cited 8 times",2021-08-25,2022-04-25,2023-03-06,243,2023,3
939,https://doi.org/10.1287/mnsc.2023.4717,Dark Knights: The Rise in Firm Intervention by Credit Default Swap Investors,"András Danis , Andrea Gamba","Downloaded 171 times in the past 12 months
Cited 2 times",2022-01-28,2022-11-19,2023-03-29,295,2023,3
940,https://doi.org/10.1287/mnsc.2023.4718,The (Limited) Power of Blockchain Networks for Information Provision,"Benedikt Franke , Qi Gao Fritz , André Stenzel ","Downloaded 1,688 times in the past 12 months
Cited 21 times",2020-05-29,2023-01-31,2023-03-10,977,2023,3
941,https://doi.org/10.1287/mnsc.2023.4720,Superstar Exclusivity in Two-Sided Markets,"Elias Carroni , Leonardo Madio , Shiva Shekhar ","Downloaded 1,057 times in the past 12 months
Cited 45 times",2021-03-17,2023-01-15,2023-03-07,669,2023,3
942,https://doi.org/10.1287/mnsc.2023.4723,Predictive Analytics and Ship-Then-Shop Subscription,"W. Jason Choi , Qihong Liu , Jiwoong Shin","Downloaded 1,415 times in the past 12 months
Cited 25 times",2022-03-13,2023-01-10,2023-03-16,303,2023,3
943,https://doi.org/10.1287/mnsc.2023.4722,How Does Competition Affect Exploration vs. Exploitation? A Tale of Two Recommendation Algorithms,"H. Henry Cao, Liye Ma, Z. Eddie Ning , Baohong Sun","Downloaded 1,791 times in the past 12 months
Cited 17 times",2021-09-08,2023-01-23,2023-03-30,502,2023,3
944,https://doi.org/10.1287/mnsc.2023.4721,Asymmetric Information and R&D Disclosure: Evidence from Scientific Publications,"Stefano Baruffaldi , Markus Simeth , David Wehrheim","Downloaded 4,708 times in the past 12 months
Cited 31 times",2021-04-23,2022-10-26,2023-03-23,551,2023,3
945,https://doi.org/10.1287/mnsc.2023.4726,Ban Targeted Advertising? An Empirical Investigation of the Consequences for App Development,"Tobias Kircher , Jens Foerderer","Downloaded 3,400 times in the past 12 months
Cited 24 times",2021-03-09,2022-07-17,2023-05-19,495,2023,5
